	Segment ID	Source Segment	Segment Origin	Ref	Ref_rating	MT_Z	MT_Z_rating	MT_Y	MT_Y_rating
45	46	David Attenborough is 93-years-old but the iconic nature guru is not slowing down just yet.	b	데이비드 애튼버러는 93세의 나이에도 불구하고 자연 분야의 상징적인 권위자로서 활동을 늦추지 않고 있다.	1	데이비드 애튼버러는 93세지만 상징적인 자연 전문가는 아직 속도를 늦추지 않고 있다.	3	데이비드 애튼버러(David Attenborough)는 93세지만 자연계의 상징적인 전문가인 데이비드 애튼버러는 아직 속도를 늦추지 않고 있다.	2
46	47	No, after the success of his groundbreaking Netflix documentary Our Planet, the much loved star is set to return with another series: Life In Colour.	b	그렇다, 그의 획기적인 넷플릭스 다큐멘터리인 ‘우리의 지구’의 성공 이후 사랑받는 스타인 애튼버러는 새로운 시리즈를 통해 컴백할 예정이다. 바로 ‘생명의 색채'이다.	1	아니, 그의 획기적인 넷플릭스 다큐멘터리 '우리 행성'의 성공 이후, 많은 사랑을 받고 있는 이 스타는 또 다른 시리즈인 'Life In Color'로 돌아올 예정이다.	2	아니요, 넷플릭스 다큐멘터리 '아워 플래닛'의 성공 이후, 많은 사랑을 받고 있는 스타는 또 다른 시리즈로 돌아올 예정입니다. '라이프 인 컬러(Life In Color.	3
47	48	This time, the father-of-two will look at how animals use colour in their lives through high-tech cameras that were built especially for the programme.	b	이번에는 두 아이를 둔 애튼버러가 이 프로그램을 위해 특수 제작된 최첨단 카메라를 통해 동물들이 일상생활에서 색상을 어떻게 활용하는지 살펴볼 것이다.	1	이번에는 두 아이의 아버지가 특히 프로그램을 위해 만들어진 첨단 카메라를 통해 동물들이 어떻게 그들의 삶에서 색을 사용하는지 살펴볼 것이다.	3	이번에는, 두 아이의 아버지가 이 프로그램을 위해 특별히 만들어진 첨단 카메라를 통해 동물들이 어떻게 그들의 삶에서 색을 사용하는지 살펴볼 것이다.	2
48	49	"The BBC have revealed that the star aims to show ""a world of colour normally invisible to human eyes"" - and it sounds truly fascinating."	b	"BBC에 따르면, 애튼버러의 목표는 ""보통 인간의 눈으로는 볼 수 없는 색상의 세계""를 보여주는 것이다. 그리고 그건 진심으로 멋질 것 같다."	1	"BBC는 이 스타가 ""일반적으로 인간의 눈에 보이지 않는 색깔의 세계""를 보여주는 것을 목표로 하고 있으며, 그것은 정말 매혹적으로 들린다고 밝혔다."	1	"BBC는 이 스타가 ""보통 사람의 눈에 보이지 않는 색의 세계""를 보여주는 것을 목표로 하고 있다고 밝혔으며, 이는 정말 매력적으로 들린다."	2
49	50	However, despite fans being eager for the upcoming release, it seems we all need to sit tight as it won't be dropping on our screens until 2021.	b	그러나 팬들이 이 신작의 개봉을 손꼽아 기다리고 있긴 하지만, 2021년까지 방영되지 않을 모양인 만큼 우리 모두 그때까지 참고 기다려야 할 것 같다.	1	하지만, 팬들이 다가오는 개봉을 열망하고 있음에도 불구하고, 우리 모두는 2021년까지 스크린에 떨어지지 않을 것이기 때문에 꼼짝 않고 앉아 있을 필요가 있는 것 같다.	3	하지만 팬들이 이번 개봉을 간절히 바라고 있음에도 불구하고 2021년까지 스크린에 떨어지지 않을 것이기 때문에 우리 모두 긴장해야 할 것 같다.	2
50	51	But we're sure it'll be worth the wait.	b	그러나 기다린 보람이 있을 것이라 장담한다.	1	하지만 우리는 그것이 기다릴 가치가 있을 것이라고 확신한다.	1	하지만 기다릴 가치가 있을 거라고 확신해요.	1
51	52	Earlier this month, David was presented with the TV Choice Lifetime Achievement Award, at the prestigious ceremony in London.	b	이달 초, 데이비드는 런던의 한 권위 있는 시상식에서 TV 초이스의 평생 공로상을 수상했다.	1	이달 초, 데이비드는 런던에서 열린 명망 있는 시상식에서 TV 초이스 평생 공로상을 받았다.	1	이달 초, 데이비드는 런던에서 열린 권위 있는 시상식에서 TV Choice Lifetime Achievement Award를 받았다.	2
52	53	The national treasure has entertained millions over his career, which has so far spanned 60 years.	b	국보급 감독인 데이비드는 60년에 걸친 자신의 커리어를 통해 수백만에게 즐거움을 선사했다.	1	그 국보가 그의 경력에 대해 수백만 달러를 즐겁게 해왔는데, 그것은 지금까지 60년 동안 지속되어 왔다.	3	이 국보는 지금까지 60년 동안 그의 경력 동안 수백만 명의 사람들에게 즐거움을 주었다.	2
53	54	"When collecting his gong, the reporter enthused: ""Indeed."	b	수상하는 순간에 그는 열정적으로 말했다. ”사실 그렇다.	1	"기자는 징을 수집할 때 ""실제로."	3	"기자는 징을 수집할 때 ""정말입니다.""라고 열변을 토했다."	2
54	55	What I do isn't always entertaining, and sometimes people hear things they don't like!	b	내가 하는 일이 항상 즐거운 건 아니다. 때로는 사람들이 원치 않는 내용을 전달하기도 한다!”	1	내가 하는 일이 항상 재미있지는 않고, 때때로 사람들은 그들이 좋아하지 않는 것들을 듣는다!	2	내가 하는 일이 항상 즐겁지는 않아. 그리고 가끔 사람들은 그들이 좋아하지 않는 말을 듣기도 해!	2
55	56	But this is an honour and a great pleasure.	b	하지만 이 상은 영광스럽고 매우 기쁜 일이다.	1	"""하지만 이것은 영광이고 큰 기쁨이다."""	2	"""하지만 이것은 영광이고 큰 기쁨입니다."""	2
56	57	"TV Choice said of the winner: ""Still working, learning and making programmes Sir David Attenborough isn't just a British hero, he's a global icon."""	b	"TV 초이스는 수상자인 데이비드에 대해 다음과 같이 말했다. “데이비드 애튼버러 경은 아직도 일하고 배우고 프로그램을 제작하고 있다. 그는 영국의 영웅일 뿐만 아니라 세계적인 아이콘이다."""	1	"TV 초이스는 우승자에 대해 ""데이비드 애튼버러 경은 영국 영웅이 아니라 세계적인 아이콘이다."""	2	"TV 초이스는 수상자에 대해 ""아직도 일하고, 배우고, 프로그램을 만드는 데이비드 애튼버러 경은 영국의 영웅일 뿐 아니라 세계적인 아이콘이다""라고 말했다."	1
57	58	This week, David was celebrated once again as a polar research ship was named after him.	b	이번 주 한 극지방 조사선이 데이비드의 이름을 빌리면서 다시 한번 그가 축하를 받았다.	1	이번 주, 데이비드는 극지 연구선의 이름이 그의 이름을 따서 다시 한번 축하받았다.	2	이번 주, 데이빗은 북극 연구선이 그의 이름을 따서 명명되면서 다시 한번 기념되었다.	1
58	59	The star joined both Prince William and Kate for the naming ceremony in Cammell Laird shipyard in Birkenhead, Merseyside.	b	데이비드는 윌리엄 왕자와 케이트 부부와 함께 머지사이드 비컨헤드에 위치 캐멀 레어드 사의 한 조선소에서 열린 명명식에 참여했다.	1	이 스타는 윌리엄 왕자와 케이트 왕자와 함께 머지사이드 버켄헤드에 있는 캠멜 레어드 조선소에서 명명식을 가졌다.	1	이 스타는 머지사이드 버켄헤드에 있는 카멜 레어드 조선소에서 윌리엄 왕자와 케이트 둘 다와 함께 명명식을 가졌다.	2
59	60	"He said: ""It's no news to any of you that the world is facing great, great problems and the most aware of that are the young people of today, who will inherit this world."	b	그는 이렇게 말했다. “지구가 커다란 문제에 직면해 있다는 것은 여러분 모두에게 새로운 소식이 아닐 것이다. 이 사실을 누구보다 잘 알고 있는 건 이 세상을 물려받을 오늘날의 젊은이들이다.”	1	"그는 ""세상이 위대하고 큰 문제에 직면하고 있으며, 그 문제를 가장 잘 알고 있는 사람들이 이 세상을 물려받을 오늘날의 젊은이들이라는 것은 여러분 중 누구에게도 새로운 소식이 아니다."	1	"그는 ""세계가 크고 큰 문제에 직면해 있다는 것은 여러분에게 새로운 소식이 아니며, 오늘날 가장 잘 알고 있는 것은 이 세상을 물려받을 젊은이들입니다."	2
60	61	Great problems require great research and facts in order to solve them.	b	엄청난 문제를 해결하기 위해서는 엄청난 연구와 사실이 필요하다.”	1	"""위대한 문제는 그것을 해결하기 위해 훌륭한 연구와 사실이 필요하다."	1	"""위대한 문제는 해결하기 위해 훌륭한 연구와 사실을 필요로 합니다."	1
61	62	"That's what this astonishing ship will be here to do, to find out the facts and find the science with which to deal with problems that are facing the world today and will increasingly do so tomorrow."""	b	“그래서 이 멋진 선박이 그걸 하기 위해 오늘 여기에 있는 것이다. 사실을 밝혀내고 과학을 발견하기 위해서, 그리고 그걸로 오늘날 우리가 당면한 문제를 해결하기 위해서, 그리고 내일도 그 일을 계속하기 위해서.”	1	"""이 놀라운 배는 오늘 세상을 마주하고 있는 문제들을 다룰 과학을 찾고, 사실을 알아내기 위해, 그리고 내일 점점 더 그렇게 할 것이다."""	2	"""그것이 바로 이 놀라운 우주선이 지금 세계가 직면하고 있는 문제를 해결할 과학과 내일 점점 더 많은 과학을 찾기 위해 이 곳에서 하게 될 것입니다."""	3
62	63	Life In Colour is expected to air on BBC Two in 2021, while it's said Netflix will retain global rights.	b	생명의 색채는 2021년 BBC 2를 통해 방영될 예정이며, 글로벌 판권은 넷플릭스에게 있다고 전해진다.	1	Life In Color는 2021년 BBC Two에서 방영될 것으로 예상되며 넷플릭스는 세계적인 권리를 유지할 것이라고 한다.	2	Life In Color는 2021년 BBC Two에서 방영될 예정이며 넷플릭스는 전세계적인 권리를 유지할 것이라고 한다.	2
63	64	Don't use my wife's name to score points, says husband of murdered MP Jo Cox	a	살해당한 조 콕스 하원의원의 남편, 점수 얻기 위해 내 아내의 이름을 이용하지 마라	1	살해당한 MP 조 콕스의 남편은 내 아내의 이름을 점수 매기기 위해 사용하지 말라고 말한다.	2	살해된 조 콕스 의원의 남편은 내 아내의 이름을 이용해 점수를 따지 말라고 말한다.	1
64	65	The husband of Jo Cox said his wife's name must not be used to score political points after Jeremy Corbyn last night posted footage of the murdered MP to criticise Boris Johnson.	a	어젯밤 제레미 코빈 의원이 보리스 존슨 총리를 비난하기 위해 살해당한 조 콕스 하원의원의 동영상을 게시하자, 콕스 의원의 남편이 자신의 배우자의 이름을 정치적 점수를 얻는 데 이용해서는 안 된다고 말했다.	1	조 콕스의 남편은 어젯밤 제레미 코빈이 보리스 존슨을 비난하기 위해 살해된 하원의원의 영상을 올린 후 아내의 이름을 정치적 점수를 따는 데 사용해서는 안 된다고 말했다.	1	조 콕스의 남편은 제레미 코빈이 어젯밤 보리스 존슨을 비난하기 위해 살해된 하원의원의 영상을 올린 후 그의 아내의 이름이 정치적 점수를 따기 위해 사용되어서는 안 된다고 말했다.	1
65	66	"The Labour leader's film featured clips of Mrs Cox and a vigil held after her death, with the caption: ""Boris Johnson does not care about violence on our streets."""	a	"코빈 노동당 대표가 게재한 동영상에는 조 콕스 의원의 모습과 그녀가 죽은 후 열린 철야 기도회가 담겨 있고 다음과 같은 캡션이 달렸다. 보리스 존슨은 거리에서 일어나는 폭력에 관심이 없다."""	1	"노동당 지도자의 영화는 콕스 부인의 동영상과 그녀가 죽은 후 열린 밤샘을 특징으로 했다. ""보리스 존슨은 우리 거리에서의 폭력에 신경 쓰지 않는다."""	2	"노동당의 지도자의 영화에는 콕스 여사가 사망한 후 행해진 자위대의 동영상과 함께 ""보리스 존슨은 우리 거리의 폭력에 신경 쓰지 않는다""라는 문구가 삽입되어 있다."	3
66	67	"Critics said Mr Corbyn was using her murder to score ""cheap political points"" while her husband Brendan Cox said the Labour leader was ""wrong"" to infer hateful language was a ""simple party political issue."""	a	비평가들은 코빈 대표가 ‘값싼 정치적 점수’를 얻기 위해 콕스 의원의 피살 사건을 이용하고 있다고 말했고, 콕스 의원의 남편 브렌던 콕스는 증오의 발언을 ‘단순히 정당의 정치적 문제’로 해석하는 코빈 노동당 대표의 태도는 ‘잘못됐다’고 밝혔다.	1	"비평가들은 코빈 씨가 자신의 살인을 이용해 ""싸구려 정치적 포인트""를 얻고 있다고 말했고 그녀의 남편 브렌단 콕스는 노동당 대표가 증오하는 언어를 추론하는 것은 ""단순한 정당 정치 문제""라고 말했다."""	3	"비평가들은 코빈씨가 그녀의 살인을 ""싸구려 정치 점수""를 따기 위해 이용했다고 말했고 그녀의 남편 브렌던 콕스는 노동당의 지도자가 혐오스러운 언어를 추론하는 것은 ""단순한 정당 정치 문제""라고 말했다."""	2
67	68	"Mr Cox said: ""Jeremy is right that the best way to honour Jo is to defeat hatred and division."	a	"브렌던 콕스는 다음과 같이 말했다. ""조를 기리는 가장 좋은 방법은 증오와 분열을 물리치는 것이라는 제레미 대표의 말은 옳다."	1	"콕스 씨는 ""조를 기리는 가장 좋은 방법은 증오와 분열을 물리치는 것이라는 제레미의 말이 옳다."	1	"콕스씨는 ""제레미가 조를 기리는 가장 좋은 방법은 증오와 분열을 물리치는 것""이라고 말했다."	1
68	69	He's also right the PM has a particular responsibility.”	a	그리고 조에게도 어떤 책임이 있다는 그의 말도 맞다.”	1	"수상이 특별한 책임을 지고 있다는 것도 그의 말이 옳다."""	2	그는 또한 수상에게 특별한 책임이 있는 것도 맞습니다.	1
69	70	But he's wrong to infer this is a simple party political issue.	a	그러나 이것을 단순히 정당의 정치적 문제로 해석하는 일은 잘못되었다.	1	"""하지만 이것이 단순한 정당 정치 문제라고 추론한 것은 그가 틀렸다."	1	"그는 ""그러나 이것이 단순한 정당정치적 문제라고 추론하는 것은 틀렸다."	2
70	71	Jo was passionately Labour but some things must transcend party politics.	a	조는 열정적인 노동당원이긴 했지만, 어떤 일은 정당을 초월해야 할 때도 있다.	1	"조 전 총리는 열정적으로 노동당이었지만 어떤 것들은 정당정치를 초월해야 한다."""	2	"조는 열정적으로 노동을 했지만 어떤 것들은 정당정치를 초월해야 한다."""	3
71	72	"He also shared a post which said Jo Cox's name was ""more than a political scoring point"" with the caption ""This. Thank you."""	a	또한 브렌던 콕스는 조 콕스의 이름은 ‘단순한 정치적 점수 그 이상’이라는 글에 ‘이 글. 감사합니다.’라는 캡션을 붙여 공유했다.	1	"그는 또한 조 콕스의 이름이 ""정치적 득점 포인트 이상""이라는 글과 ""이것""이라는 자막을 공유했다.감사합니다."""	3	"그는 또한 조 콕스의 이름이 ""정치적 점수 이상""이라는 글과 함께 ""이것""이라는 글을 공유했다. 감사합니다."""	2
72	73	Mr Corbyn was facing a backlash for his video which opens with him talking about Mrs Cox's murder three years ago by a far-Right activist in her West Yorkshire constituency.	a	코빈 대표는 이 동영상으로 인해 역풍을 맞고 있다. 이 동영상은 3년 전 콕스 의원이 웨스트요크셔 선거구에서 어느 극우 운동가에 의해 살해된 사건에 대해 자신이 이야기하는 장면으로 시작한다.	1	코빈 씨는 3년 전 웨스트요크셔 선거구에서 극우 운동가에 의해 콕스 부인의 살인에 대해 이야기하면서 공개되는 그의 비디오에 대한 반발에 직면해 있었다.	3	코빈 씨는 웨스트 요크셔 선거구에서 3년 전 극우 운동가가 콕스 부인을 살해한 사건에 대해 이야기하는 동영상으로 인해 반발을 사고 있었다.	2
73	74	"Speaking over a montage of clips of Mrs Cox, Mr Johnson and female MPs, Mr Corbyn said: ""This Prime Minister knows these words can promote violence and have real consequences."	a	"코빈 대표는 콕스 의원, 존슨 총리, 여성 하원의원들의 영상을 짜깁기한 동영상에 대해 다음과 같이 말했다. ""총리는 이러한 발언이 폭력을 조장하고 실제 범죄로 이어질 수 있다는 걸 안다."	1	"코빈 총리는 콕스 여사, 존슨 여사, 여성 하원의원들의 동영상에 대해 ""이 수상은 이 단어들이 폭력을 조장할 수 있고 실질적인 결과를 가져올 수 있다는 것을 알고 있다""고 말했다."	1	"콕스 여사와 존슨 의원, 그리고 여성 하원의원들의 몽타주를 통해 코빈 총리는 ""이 단어들이 폭력을 조장하고 실질적인 결과를 가져올 수 있다는 것을 알고 있다""고 말했다."	2
74	75	He wants division.	a	그는 분열을 원한다.	1	그는 분열을 원한다.	1	그는 분할을 원한다.	2
75	76	"Clearly, he doesn't care about the violence on our streets."""	a	"분명히, 그는 거리에서 일어나는 폭력에는 관심이 없다."""	1	"분명히 그는 우리 거리의 폭력에 대해 신경 쓰지 않는다."""	1	"분명히, 그는 우리 거리의 폭력에 대해 신경쓰지 않습니다."""	1
76	77	He goes on to criticise Mr Johnson and call for a Labour government.	a	코빈 대표는 계속해서 존슨 총리를 비난하며 노동당 정부에게 요구하고 있다.	1	그는 계속해서 존슨 씨를 비난하고 노동당 정부를 요구한다.	2	그는 계속해서 존슨씨를 비난하고 노동당 정부를 요구합니다.	2
77	78	"Mr Corbyn added: ""Many are deeply concerned about the language used by Boris Johnson, language which is being repeated by the far-Right."	a	"코빈 대표는 다음과 같이 덧붙였다. ""많은 사람들이 보리스 존슨 총리의 말투를 우려하고 있다. 그 말투를 극우 진영에서 따라하고 있다."	1	"코빈 씨는 ""많은 사람들이 극우파에 의해 반복되고 있는 언어인 보리스 존슨이 사용하는 언어에 대해 깊은 우려를 하고 있다""고 덧붙였다."	1	"코빈은 ""많은 사람들이 보리스 존슨이 사용하는 언어, 극우파가 반복하고 있는 언어에 대해 깊이 우려하고 있다""고 덧붙였다."	1
78	79	When this was raised with him by women MPs, who themselves face death threats, he arrogantly dismissed them.	a	여성 하원의원들이 살해 위협을 받으며 이에 대해 문제를 제기하면 그는 오만하게도 이를 묵살했다.	1	이것이 스스로 죽음의 위협에 직면한 여성 하원의원들에 의해 그와 함께 제기되었을 때, 그는 오만하게 그들을 해고했다.	2	여성 의원들 스스로가 죽음의 위협을 받고 있는 상황에서 이 문제가 그와 함께 제기되자 그는 오만하게 그들을 해고했다.	2
79	80	"It was nothing short of disgraceful."""	a	정말 수치스러운 일이 아닐 수 없다.”	1	"수치스러운 일과 다를 바 없었다."""	2	"그것은 불명예나 다름없었다."""	1
80	81	"Former Labour MP John Woodcock shared the video and said: ""You can really shut up. Disgusting."""	a	"존 우드콕 노동당 전 하원의원은 이 동영상을 공유하며 다음과 같이 말했다. “당신은 이제 그만 입을 다물라. 역겹다."""	1	"존 우드콕 전 노동당 하원의원은 이 동영상을 공유하며 ""정말 입을 다물 수 있다. 혐오스럽다."""	2	"존 우드콕 전 노동당 하원의원은 동영상을 공유하며 ""당신은 정말로 입을 다물 수 있습니다. 역겨워."""	2
81	82	"Meanwhile Tory MP and business minister Nadhim Zahawi said: ""You are so wrong to use Jo Cox in this way, when her family have specifically asked for her not to be used in this way."	a	한편 보수당 하원의원이자 산업부 장관인 나드힘 자하위는 다음과 같이 말했다. “당신이 이런 식으로 조 콕스 의원의 이름을 사용하다니 정말 잘못됐다. 그녀의 가족이 이런 식으로 그녀의 이름을 사용하지 말아달라고 특별히 요청했는데도 말이다.	1	"한편 토리 하원의원과 나딤 자하위 경제장관은 ""조 콕스를 이런 식으로 사용하는 것은 너무 잘못된 것""이라며 ""그의 가족이 특별히 조 콕스를 이런 식으로 사용하지 말라고 요청했을 때""라고 말했다."	2	"한편 나딤 자하위 토리 하원의원과 사업부 장관은 ""조 콕스를 이런 식으로 사용하는 것은 잘못됐다""며 ""그녀의 가족들이 조 콕스를 이런 식으로 사용하지 말 것을 요구했다""고 말했다."	1
82	83	To be kept out of politics.”	a	정치와 연루시키지 말라고.”	1	정치에 관여하지 않기 위해서입니다.”	2	"정치에 관여하지 않기 위해서요."""	2
83	84	If you have an ounce of decency Jeremy Corbyn you would take this video down.	a	제레미 코빈, 당신이 눈꼽만큼이라도 예의있는 사람이라면 이 동영상을 내리기 바란다.”	2	"""제러미 코빈에게 품위가 있다면 이 비디오를 내려갈 겁니다."""	1	"""제레미 코빈이 조금이라도 품위가 있다면 이 비디오를 내려놓을 수 있을 것입니다."""	3
84	85	"It follows a row over language in Parliament this week in which Mr Johnson said that the ""best way"" to honour Mrs Cox was to ""get Brexit done."""	a	그 후 이번 주 의회에서 존슨 총리가 콕스 의원을 기리는 “가장 좋은 방법”은 “브렉시트를 완수하는 일”이라고 발언하면서 논쟁이 이어졌다.	2	존슨 전 대통령이 콕스 여사를 기리는 가장 좋은 방법은 브렉시트를 성사시키는 것이라고 말한 이번 주 의회에서의 언어에 대한 논쟁에 이은 것이다.	3	"이번 주 의회에서는, 콕스 여사를 기리는 ""가장 좋은 방법""은 ""브렉시트(Brexit)를 이행하는 것""이라고 존슨 의원이 발언한 것에 대한 언쟁에 이어, 이 같은 사태가 벌어졌습니다."	1
85	86	"Her sister Kim Leadbeater called for a dialling down of extreme language saying it was ""not helpful to Jo's kids."""	a	"조 콕스 의원의 여동생 킴 리드비터는 극단적인 언어를 순화할 것을 요구하며 그게 언니의 자녀들에게 도움이 되지 않는다""고 말했다."	1	"그녀의 여동생 김 리드비터는 ""조씨의 아이들에게 도움이 되지 않는다""고 말하며 극단적인 언어를 줄여줄 것을 요구했다."	2	"그녀의 여동생 킴 리드비터는 ""조씨의 아이들에게 도움이 되지 않는다""며 극단적인 언어의 축소를 요구했다."""	3
86	87	"She told ITV: ""For me to come out and say outrageous things about Boris Johnson — I just don't think that's a useful way of moving forward."	a	"리드비터는 ITV에 다음과 같이 말했다. ""내가 나서서 보리스 존슨 총리에 대해 터무니없는 말을 늘어놓는 게 앞으로 나아가는 데 유용한지는 잘 모르겠다."	1	"그녀는 ITV에 말했다. ""내가 나와서 보리스 존슨에 대해 터무니없는 말을 하는 것은 - 나는 그것이 앞으로 나아가는 유용한 방법이 아니라고 생각한다."	1	"그녀는 ITV와의 인터뷰에서 ""내가 보리스 존슨에 대해 터무니없는 말을 하는 것은 앞으로 나아갈 유용한 방법이 아니라고 생각한다""고 말했습니다."	1
87	88	"I can say what I think is right and what I think is wrong but I'm going to try and do that in a measured manner."""	a	나는 무엇이 옳고 그른지 내 생각을 표현할 수는 있지만 그걸 신중하게 하려고 노력할 것이다.”	1	"옳다고 생각하는 것과 내가 잘못되었다고 생각하는 것을 말할 수는 있지만, 나는 그것을 측정된 방법으로 하려고 노력할 것이다."""	2	"내가 옳다고 생각하는 것과 틀렸다고 생각하는 것은 말할 수 있지만, 나는 그것을 신중하게 하려고 노력할 것이다."""	1
88	89	The daughter of Labour MP Yvette Cooper spoke out yesterday to say she constantly fears for her mother's life because of the way people speak about politicians.	a	이베트 쿠퍼 노동당 하원의원의 딸은 사람들이 정치인들에 대해 하는 말을 듣고 있으면 항상 어머니의 신변이 걱정된다고 어제 밝혔다.	1	노동당 이베트 쿠퍼 하원의원의 딸은 어제 사람들이 정치인에 대해 말하는 방식 때문에 어머니의 삶에 대해 끊임없이 두려워한다고 말했다.	2	Yvette Cooper 노동당 의원의 딸은 어제 사람들이 정치인에 대해 말하는 방식 때문에 어머니의 생명을 끊임없이 두려워한다고 말했다.	3
89	90	"The 12-year-old who ""silenced the world"""	b	‘세계를 침묵시킨' 12세 소녀	1	"""세상을 침묵시킨"" 12살 아이"	1	"""세상을 침묵시킨"" 12살 소녀"	1
90	91	Greta Thunberg has established herself as the planet's spokeswoman on climate change at the tender age of 16.	b	그레타 툰베리는 16세의 어린 나이에 기후 변화에 대한 지구의 대변인으로 자리매김했다.	1	그레타 툰버그는 16세의 어린 나이에 기후변화에 관한 지구의 대변인으로 자리매김했다.	1	그레타 툰버그는 16세의 어린 나이에 기후 변화에 대한 이 행성의 대변인으로 자리매김했다.	2
91	92	But long before social media, another teenager was scolding UN leaders on the world stage 27 years ago.	b	그러나 소셜미디어가 등장하기 훨씬 전인 27년 전에 또 한 명의 십대 청소년이 세계 무대에서 UN 지도자들을 꾸짖은 바 있다.	1	그러나 소셜 미디어가 있기 훨씬 전에, 또 다른 십대는 27년 전 세계 무대에서 유엔 지도자들을 꾸짖고 있었다.	2	그러나 소셜 미디어가 나오기 훨씬 전에, 27년 전 세계 무대에서 또 다른 10대가 유엔 지도자들을 꾸짖고 있었다.	1
92	93	"In the year since she organized school walkouts in her native Sweden to protest climate change, Greta Thunberg's environmental crusade has been unavoidable, culminating on Monday in an angry and passionate speech before the UN's Climate Action Summit, in which she lambasted politicians for stealing her ""dreams"" and her ""childhood"" with ""empty words"" while humanity stares down ""a mass extinction."""	b	그레타 툰베리가 기후 변화를 규탄하기 위해 고국인 스웨덴에서 학생 파업을 조직한 이래 그녀의 환경계 십자군 전쟁은 거스를 수 없는 대세가 되었고 결국 월요일에 개최된 유엔의 국제 기후 대책 정상회의에서 분노에 찬, 열정적인 연설을 하며 정점을 찍었다. 이 회의에서 툰베리는 인류가 ‘집단 멸종’으로 치닫는 상황에서 ‘허황된 말’로 자신의 ‘꿈'과 ‘어린 시절’을 빼앗아간 정치인들을 호되게 꾸짖었다.	1	"기후 변화에 항의하기 위해 모국인 스웨덴에서 학교 파업을 조직한 지 1년 만에 그레타 툰버그의 환경운동은 피할 수 없는 일이 되어, 월요일 유엔 기후행동정상회의 전에 분노하고 열정적인 연설로 절정에 달했는데, 이 연설에서 그녀는 정치인들에게 자신의 ""꿈""과 ""빈 말""로 ""어린 시절""을 훔쳤다고 비난했고, 인류는 ""대량 멸종""을 노려보고 있다."	2	"기후변화에 항의하기 위해 고향 스웨덴에서 학교 파업을 조직한 이후 그레타 툰버그의 환경운동은 피할 수 없게 됐다. 그레타 툰버그의 환경운동은 월요일 유엔 기후행동 정상회의에 앞서 자신의 ""꿈""과 ""어린 시절""을 ""공허한 말들로"" 정치인들을 비난하며 절정에 달했다.""인류가 ""대멸종""을 응시하는 동안."""	3
93	94	Thunberg's grim pronouncements have earned her savage criticism, and glowing praise.	b	툰베리의 신랄한 연설은 혹평과 열렬한 찬사를 동시에 받았다.	1	툰버그의 암울한 선언은 그녀의 야만적인 비판과 빛나는 칭찬을 받았다.	2	썬버그의 음울한 발언은 그녀의 야만적인 비판과 극찬을 받았다.	3
94	95	"New York Magazine called her ""the Joan of Arc of climate change,"" while The Guardian ranked her speech alongside President Lincoln's Gettysburg Address for its historical significance."	b	뉴욕매거진은 툰베리를 '기후 변화계의 잔다르크’라고 불렀고, 더가디언지는 툰베리의 연설을 링컨 대통령의 게티즈버그 연설과 동등한 역사적 의의를 갖는다고 평가했다.	1	"뉴욕 매거진은 그녀를 ""기후 변화의 잔다""라고 불렀고, 가디언지는 링컨 대통령의 게티스버그 연설과 함께 그녀의 연설을 역사적 의의로 꼽았다."	2	"뉴욕 매거진은 그녀를 ""기후 변화의 잔 다르크""라고 불렀고, 가디언지는 그녀의 연설을 링컨 대통령의 게티즈버그 연설과 나란히 역사적 의의가 있다고 평가했다."	1
95	96	Then again, they said the same about Severn Cullis-Suzuki in 1992.	b	또한 그들은 1992년 세번 컬리스-스즈키에 대해서도 같은 말을 했었다.	1	한편, 그들은 1992년에 세번 컬리스-수즈키에 대해서도 같은 말을 했다.	1	한편, 그들은 1992년 세번 컬리스-스즈키에 대해서도 같은 말을 했다.	1
96	97	"Long before Thunberg deadpanned to parliamentarians that ""we probably don't even have a future any more,"" and netizens tore each other to shreds attacking and defending her, 12-year-old Cullis-Suzuki became known as the ""The girl who silenced the world for five minutes"" when she delivered a similar sermon before the UN Earth Summit in Rio de Janeiro."	b	"툰베리가 무표정으로 의회의원들에게 “아마도 우리에게 더 이상 미래가 없을지도 모른다""라고 말하자 네티즌들이 편을 갈라 그녀를 비판하고 옹호하기 훨씬 이전에, 컬리스-스즈키(12)는 리우데자네이루에서 열린 유엔지구정상회의에서 유사한 연설로 그 당시 ‘5분 동안 세계를 침묵시킨 소녀’라는 칭호를 얻으며 유명세를 탔었다."	1	"툰버그가 ""우리는 더 이상 미래도 없을 것""이라고 국회의원들에게 데드팬을 하고, 네티즌들이 그녀를 공격하고 방어하는 것을 갈기갈기 찢기 훨씬 전에, 12세의 컬리스-수즈키는 리우데자네이루에서 열린 유엔 지구 정상회의 전에 비슷한 설교를 했을 때 ""세상을 침묵시킨 소녀""로 알려지게 되었다."	3	"툰버그가 의회 의원들에게 ""우리는 더 이상 미래조차 없다""고 비난하기 훨씬 전, 네티즌들은 그녀를 공격하고 방어하기 위해 서로를 갈기갈기 찢었다. 12세의 컬리스-스즈키는 리우데자네이루에서 열린 유엔 지구 정상회의에 앞서 비슷한 설교를 하면서 ""5분 동안 세상을 침묵시킨 소녀""로 알려지게 되었다.o"	2
