	Segment ID	Source Segment	Segment Origin	Ref	Ref_rating	MT_Z	MT_Z_rating	MT_Y	MT_Y_rating
50	51	Earlier this month, The Sun revealed that Tristan bought Khloe a £400,000 Porsche in a bid to win her back — on the advice of Drake.	a	이달 초, 더썬은 트리스턴이 클로이의 마음을 돌리려고 경매에서 40만 파운드를 주고 포르쉐를 샀다고 폭로했다. 여기에는 드레이크의 조언이 있었다.	1	이달 초 더 선은 트리스탄이 드레이크의 조언에 따라 클로이를 되찾기 위해 40만 파운드의 포르쉐를 샀다고 밝혔다.	1	더 선은 이달 초 드레이크의 조언에 따라 트리스탄이 클로이에게 40만 파운드의 포르쉐를 사줬다고 밝혔다.	1
51	52	He was then accused of cheating again earlier this year — with Kardashian family friend Jordyn Woods	a	그리고나서 트리스턴은 올해 초 카다시안 가족과 친구인 조딘 우즈와 또다시 바람을 피워 비난을 받았다.	1	그 후 그는 올해 초 카다시안 가족 친구 조딘 우즈와 다시 부정행위를 한 혐의로 기소되었다.	1	그는 올해 초 또 다시 카다시안 가족 친구인 조딘 우즈와 바람을 피운 혐의로 기소됐다.	1
52	53	"He settled on the grovelling gift, thought to be a 911, after being urged to pull a ""power move"" by his rapper pal."	a	그는 자신의 친구인 래퍼 드레이크가 ‘전력 투구’하라는 말에 자극을 받아 (추측상) 포르쉐 911 선물이라는 비굴한 선택을 했다.	1	"그는 래퍼 친구로부터 ""파워 동작""을 당겨야 한다는 권유를 받은 후 911로 생각되는 굽실거리는 선물에 정착했다."	3	"그는 911로 생각되는 굽실거리는 선물에 대해 래퍼 친구로부터 ""파워 무브""를 당길 것을 권유 받은 후 마음을 정했다."	2
53	54	As a result, pals said Tristan even won an invite from Khloe to a 'Taco Tuesday' dinner at her mansion — bringing him one step closer to a reunion with the reality star and their 17-month-old daughter True.	a	그 결과 지인들에 따르면, 트리스턴이 클로이의 멘션에서 열린 ‘타코 튜스데이’ 저녁파티에 초대를 받았고 클로이와 그녀의 17개월 된 딸 트루와 재결합하는 데 한 걸음 더 다가가게 되었다.	1	그 결과, 친구들은 트리스탄이 클로에로부터 자신의 저택에서 열린 '타코 화요일' 만찬에 초대받기도 했다고 말했는데, 이는 그를 리얼리티 스타와 그들의 17개월 된 딸 트루와의 재회에 한 걸음 더 다가서게 했다.	2	그 결과 친구들은 트리스탄이 클로이로부터 그녀의 저택에서 열린 '타코 화요일' 저녁식사에 초대받았다고 말했다. 트리스탄은 이 리얼리티 스타와 17개월 된 딸 트루와의 재회에 한 발짝 다가섰다.	1
54	55	A source said: “Tristan is good pals with Drake and has been using him as a sounding board as he plots his return to the Kardashian fold.”	a	소식통에 따르면,트리스턴은 카다시안의 품으로 돌아가기 위한 전략을 세우는 데 있어 자신의 절친인 드레이크를 조언자로 이용하고 있다.	1	"한 소식통은 ""트리스탄은 드레이크와 좋은 친구""라며 ""크라다시안 폴드로의 복귀를 계획하면서 그를 사운드 보드로 사용해 왔다""고 말했다."	3	"한 소식통은 ""트리스탄은 드레이크와 좋은 친구이며 그가 카다시안 종대로의 복귀를 계획할 때 그를 사운드 보드로 사용해 왔다""고 말했다."	2
55	56	Khloe was left heartbroken by Tristan's infidelity.	a	클로이는 트리스턴이 저지른 부정으로 상심했다.	1	클로이는 트리스탄의 부정행위로 가슴이 아팠다.	2	클로이는 트리스탄의 불륜에 가슴 아파했다.	1
56	57	Drake told him to pull out all the stops if he wanted to win Khloe back.”	a	드레이크는 트리스턴에게 클로이의 마음을 돌리고 싶다면 죽을 힘을 다해야 한다고 말했다.”	1	"""드레이크는 클로이를 되찾고 싶으면 모든 정거장을 철수하라고 했어."""	2	"""드레이크는 클로이를 되찾고 싶다면 모든 수단을 동원하라고 했습니다."""	1
57	58	An invite to a casual dinner might not sound like a reasonable trade off for a sleek supercar.”	a	가벼운 저녁식사 초대를 번지르르한 슈퍼카와 바꾸는 게 비합리적으로 보일 수도 있다.”	1	"""무심코 저녁 식사에 초대하는 것은 매끈한 슈퍼카를 위한 합리적인 거래처럼 들리지 않을 수도 있다."""	2	"""간편한 저녁 식사에 초대하는 것은 날렵한 슈퍼카와는 어울리지 않을 수도 있습니다."""	3
58	59	But after what Tristan did, he can't expect Khloe to roll out the red carpet for him.	a	"“그러나 트리스턴이 한 짓이 있기 때문에 클로이가 레드카펫이라도 깔아줄 거라고 기대할 수는 없는 일이다."""	1	"""하지만 트리스탄이 한 짓을 보고 나서 클로이가 자신을 위해 레드카펫을 걷어낼 거라고는 기대할 수 없어."""	2	"그는 ""그러나 트리스탄의 행동 이후 클로이가 자신을 위해 레드 카펫을 깔기를 기대할 수 없다""고 말했다."""	1
59	60	The pair are mum and dad to 17-month-old True.	a	이 커플은 17개월 된 트루의 엄마와 아빠다.	1	그 커플은 17개월 된 트루에게 엄마와 아빠다.	1	그 커플은 17개월 된 진실의 엄마 아빠입니다.	2
60	61	Khloe Kardashian breaks down in tears and screams at cheating boyfriend Tristan Thompson in new Keeping Up With The Kardashians series 16 trailer.	a	새로 나온 4차원 가족 카다시안 따라잡기 시즌 16 예고편에서 클로이 카다시안이 연인인 트리스턴 톰프슨이 바람을 피웠다며 펑펑 울며 소리지르는 모습이 나온다.	1	클로이 카다시안은 카다시안 시리즈 16 트레일러에서 남자친구 트리스탄 톰슨을 속이는 것에 눈물을 흘리며 비명을 지른다.	2	클로이 카다시안이 새 킵 업 위드 더 카다시안 시리즈 16 예고편에서 바람난 남자친구 트리스탄 톰슨에게 눈물을 흘리며 비명을 지른다.	3
61	62	"The Sun revealed last month that Tristan planned to invite Khloe on a romantic trip to Greece after vowing: ""I will get my family back."""	a	트리스턴이 “가족을 되찾겠다”고 맹세하며 그리스로 로맨틱한 여행을 떠나는 데 클로이를 초대할 계획이라는 소식을 지난 달 더썬이 폭로했었다.	1	"선은 지난달 트리스탄이 클로이를 그리스로 로맨틱한 여행을 초대할 계획이라고 밝혔다. ""가족을 되찾을 것이다."""	1	"더 선은 지난달 트리스탄이 클로이를 그리스로 로맨틱한 여행에 초대할 계획이라고 밝혔다."""	2
62	63	Khloe has been left heartbroken by Tristan's repeated cheating throughout their romance, but still invited him to their daughter True's first birthday party earlier this year.	a	클로이는 만나는 내내 계속된 트리스턴의 부정 행위에 상심했지만, 올해 초에도 딸 트루의 돌잔치에 그를 여전히 초대했다.	1	클로이는 그들의 로맨스 내내 트리스탄의 거듭된 부정행위로 가슴이 아팠지만, 올해 초 딸 트루의 첫 생일 파티에 그를 초대했다.	2	클로이는 트리스탄의 연애 내내 계속된 바람피우기 때문에 마음이 아팠지만 올해 초 딸 트루의 돌잔치에 그를 초대했다.	1
63	64	However, the star's family reality show Keeping Up With The Kardashians later showed that the event ended with Khloe in tears as she struggled to come to terms with his infidelity.	a	그러나 카다시안 가족의 예능 프로그램인 4차원 가족 카다시안 따라잡기를 보면 그 후 클로이가 트리스턴의 부정을 받아들이기 힘들다며 눈물을 보이는 것으로 사건이 마무리되었다.	1	그러나 이 스타의 가족 리얼리티 쇼인 '카다시안과 함께 지내기'는 나중에 클로이가 그의 부정행위를 받아들이려고 애쓰면서 이 행사가 눈물을 흘리며 끝났다는 것을 보여주었다.	2	하지만, 이 스타의 가족 리얼리티 쇼 Keep Up With The Kardashians는 나중에 클로이가 그의 불륜을 받아들이기 위해 고군분투하자 눈물을 흘리며 행사가 끝났다는 것을 보여주었다.	2
64	65	Government Retires 15 More Senior Tax Officials On Graft Charges	b	인도 정부, 뇌물 수수 혐의로 고위 세무공무원 15명 추가 퇴직시켜	1	정부 퇴직 15명 더 고위 세무공무원이 이식비에 대해	2	정부, 독직 혐의로 15명 추가 퇴직	1
65	66	HSBC flips crime-spotting tool to scope new business	b	HSBC, 범죄 추적 시스템 전환하여 신규 사업 모색해	1	HSBC, 범죄 현장 조사 도구 뒤집기	3	HSBC는 범죄 탐지 툴을 전환하여 새로운 비즈니스 범위를 정합니다.	2
66	67	British bank HSBC (HSBA.L) has converted a financial crime-spotting algorithm it was forced to build in the wake of a money-laundering scandal into one that can scope out new business opportunities, bank executives said.	b	HSBC 영국은행이 과거 자금 세탁 스캔들로 의무적으로 구축했던 자사의 금융범죄 추적 알고리즘을 전환하여 신 사업 모색에 활용하고 있다고 경영진들은 밝혔다.	1	영국 은행 HSBC(HSBA).L)은 돈세탁 스캔들로 인해 구축해야 했던 금융범죄 탐지 알고리즘을 새로운 사업 기회를 엿볼 수 있는 알고리즘으로 전환했다고 은행 간부들은 말했다.	1	"영국 은행 HSBC(HSBA)은행 임원들은 ""엘)이 돈세탁 스캔들 이후 어쩔 수 없이 구축한 금융범죄 탐지 알고리즘을 새로운 사업 기회를 포착할 수 있는 알고리즘으로 전환했다""고 말했다."	2
67	68	"The system combines data on clients"" banking activities, with public data on company ownership and directorships, to flag desirable potential clients to HSBC staff and offer ways to connect to them through existing relationships."	b	이 시스템은 HSBC 고객들의 금융 거래 기록과 기업의 소유권 및 경영권 관련 공개 데이터를 결합하여 적절한 잠재 고객을 찾아 직원들에게 알려주고 기존의 네트워크로 그들에게 접근하는 방법도 제공한다.	1	이 시스템은 고객의 은행 활동에 대한 데이터와 회사 소유 및 이사직에 대한 공개 데이터를 결합하여 바람직한 잠재 고객을 HSBC 직원에게 플래그하고 기존 관계를 통해 고객과 연결할 수 있는 방법을 제공한다.	2	이 시스템은 고객의 은행 활동에 대한 데이터와 회사 소유권 및 이사권에 대한 공개 데이터를 결합하여 HSBC 직원에게 바람직한 잠재 고객을 표시하고 기존 관계를 통해 고객과 연결할 수 있는 방법을 제공합니다.	1
68	69	Using data and artificial intelligence to try and boost revenues is part of HSBC's broader push to squeeze more out of its large physical network and client data, a key priority for interim Chief Executive Noel Quinn.	b	이처럼 HSBC가 데이터와 인공지능으로 수익을 극대화하려는 것은 자사의 방대한 물리적 네트워크와 고객의 데이터를 남김 없이 활용하기 위해 범위를 확장하는 공격적 전략으로, 노엘 퀸 임시 최고경영자가가 최우선으로 생각하고 있는 부분이다.	1	데이터와 인공지능을 사용하여 수익을 높이려는 것은 HSBC가 대규모 물리적 네트워크와 클라이언트 데이터에서 더 많은 것을 짜내려는 광범위한 노력의 일환이며, 이는 임시 최고 경영자인 노엘 퀸의 핵심 우선순위다.	2	데이터와 인공지능을 사용하여 수익을 증대하는 것은 HSBC가 대규모 물리적 네트워크와 고객 데이터를 더 많이 확보하려는 광범위한 노력의 일환이며, 이는 임시 CEO 노엘 퀸의 핵심 우선순위이다.	1
69	70	It's one of the first commercial uses of investment in financial crime prevention, and the business we're getting in this way is inherently lower risk and quicker to win, said Stuart Nivison, HSBC's global head of client network banking.	b	HSBC 고객네트워크뱅킹 부서의 스튜어트 나이비슨 글로벌사업 그룹장은 “이번이 금융범죄 예방에 대한 투자를 상업적 용도로 활용한 첫 시도로, 이런 사업 방식은 본질적으로 저위험 고수익이다”라고 밝혔다.	1	"스튜어트 니비슨 HSBC 글로벌 고객 네트워크 뱅킹 대표는 ""금융범죄 예방에 대한 투자의 첫 상업적 용도 중 하나이며, 우리가 이런 식으로 얻고 있는 사업은 본질적으로 위험도가 낮고 이기기 더 빠르다""고 말했다."	1	"HSBC의 글로벌 고객 네트워크 뱅킹 책임자인 스튜어트 니비슨은 ""금융 범죄 예방에 대한 투자를 상업적으로 처음 사용하는 방법 중 하나이며, 이러한 방식으로 우리가 얻고 있는 비즈니스는 본질적으로 리스크가 적고 더 빨리 승리할 수 있다""고 말했다."	2
70	71	"HSBC declined to comment on how much it expects to make from the new system but said the broader ""network income"" initiative has already yielded hundreds of millions of dollars in additional revenue."	b	HSBC는 이번 신사업으로 창출될 기대 수익에 대한 언급은 거부했지만 ‘네트워크 확장 수익’ 이니셔티브로 이미 수십억의 추가 수익이 발생했다고 덧붙였다.	1	"HSBC는 새 제도로 얼마나 벌 것으로 기대되는지에 대해서는 언급을 회피했지만, 광범위한 ""네트워크 소득"" 이니셔티브가 이미 수억 달러의 추가 수익을 창출했다고 말했다."	1	"HSBC는 새로운 시스템을 통해 얼마를 벌 수 있을지에 대해서는 언급하지 않았지만, 더 넓은 ""네트워크 수익"" 계획은 이미 수억 달러의 추가 수익을 창출했다고 말했다."	1
71	72	The drive is an important part of the bank's efforts to defend its global presence at a time when some analysts and investors are saying it should shrink or exit markets like the United States where it makes returns below its cost of capital.	b	몇몇 애널리스트나 투자자들은 수익이 자본금보다 낮은 미국 같은 시장에서 사업 규모를 축소하거나 철수해야 한다고 주장하는 이 시점에 이러한 투자는 HSBC가 자사의 국제적 입지를 고수하기 위한 노력의 중요한 일환이다.	1	이 드라이브는 일부 분석가들과 투자자들이 자본 비용보다 낮은 수익을 내는 미국처럼 시장을 축소하거나 퇴장시켜야 한다고 말하는 상황에서 은행이 세계적인 존재를 방어하기 위한 노력의 중요한 부분이다.	2	일부 분석가들과 투자자들이 미국처럼 자본 비용 이하로 수익을 내는 시장을 축소하거나 빠져나가야 한다고 말하는 상황에서, 이 같은 움직임은 은행의 세계적인 입지를 방어하기 위한 노력의 중요한 부분이다.	1
72	73	HSBC was forced to invest hundreds of millions of dollars in financial crime compliance as part of a $1.9 billion settlement in 2012 with U.S. authorities over the bank's failure to prevent money laundering by drug cartels though its Mexican unit.	b	2012년 HSBC는 몇몇 마약 카르텔이 자사의 멕시코 지사를 통해 자금 세탁을 했으나 막지 못해 19억 달러의 벌금으로 미국 정부와 합의를 봤고 그 일환으로 금융범죄를 추적하는 데 수십억을 투자해야 했다.	1	HSBC는 2012년 멕시코 단위를 통해 마약 카르텔에 의한 돈세탁을 막지 못한 것에 대해 미국 당국과 19억 달러의 합의금의 일환으로 금융범죄 준수에 수억 달러를 투자할 수밖에 없었다.	2	HSBC는 멕시코 사업부를 통해 마약 카르텔에 의한 자금세탁을 막지 못한 은행으로 인해 2012년 19억 달러 합의의 일환으로 금융범죄 준수에 수억 달러를 투자해야 했다.	3
73	74	"The system works by mapping individual customers"" and companies ties to each other and then looking for unusual patterns of transactions or unearthing previously unknown connections between those entities."	b	이 시스템은 개인 고객과 기업의 유대관계를 매핑하여 양측간의 비정상적 거래의 패턴을 찾거나 과거의 드러나지 않은 연결고리를 파헤친다.	1	"이 시스템은 개별 고객""과 회사들이 서로 연결한 다음, 특이한 거래 패턴을 찾거나 이전에 알려지지 않았던 엔티티들 사이의 연결을 찾아내는 것으로 작동한다."	2	이 시스템은 개별 고객을 매핑하는 방식으로 작동하며, 기업은 서로 연결된 후 비정상적인 거래 패턴을 찾거나 이전에 알려지지 않은 기업 간의 연결을 찾아냅니다.	1
74	75	That system has already freed up more than 400 staff to go from manually checking transactions and records to client-facing roles where they can spend time helping customers, said Adrian Rigby, chief operating officer of HSBC's trade business.	b	이 시스템 덕분에 이미 직원 400명이 거래 이력을 손수 확인하는 작업에서 해방되어 고객 대면 업무를 맡고 있고, 이에 따라서 그들이 고객을 돕는 데 시간을 더 할애할 수 있게 되었다고 HSBC 무역 금융 부서의 애드리언 릭비 최고운영책임자는 말했다.	1	"""이 시스템은 이미 400명 이상의 직원을 수동으로 거래와 기록을 확인하는 것에서 고객을 돕는 데 시간을 보낼 수 있는 고객 대면 역할로 자유롭게 해주었다""고 HSBC 무역 사업의 최고 운영 책임자인 Adrian Rigby는 말했다."	1	"HSBC 무역 사업의 최고 운영 책임자인 Adrian Rigby는 ""이 시스템은 이미 400명 이상의 직원이 거래와 기록을 수동으로 확인하는 것에서 고객을 응대하는 역할로 전환하도록 해 주었다""고 말했다."	1
75	76	"HSBC's Nivison said the lightbulb moment was realizing the tool could be repurposed to look for ""green flags"" of attractive potential clients rather than ""red flags"" of wrongdoing."	b	니비슨 HSBC 그룹장은 이 아이디어가 떠올랐던 순간은 이 시스템의 목적을 범법 행위를 감지하는 ‘적신호’가 아닌 매력적인 잠재 고객을 찾는 ‘청신호’를 알리기 위해 쓸 수 있겠다고 깨달았을 때였다고 말했다.	1	"HSBC의 니비슨은 전구 순간이 이 도구가 잘못된 행위의 ""붉은 깃발""이 아니라 매력적인 잠재적 고객들의 ""녹색 깃발""을 찾기 위해 용도 변경될 수 있다는 것을 깨닫고 있다고 말했다."	3	"HSBC의 니비슨 기자는 이 도구의 용도가 잘못된 행위에 대한 ""적색 플래그""보다는 매력적인 잠재 고객들의 ""녹색 플래그""를 찾는 것으로 바뀔 수 있음을 깨닫고 있다고 말했다."	2
76	77	We took our customer dataset and combined it with (Britain's) Companies House data and turned the algorithm around to look for attractiveness in a client, whether that be through sector, growth of the company, and connection to existing clients, Nivison said.	b	그는 “우리는 우리가 가지고 있는 고객 데이터와 (영국) 기업 내부 데이터를 결합하여 알고리즘을 우회시켜 고객의 매력도를 측정했다. 그 데이터가 사업 분야나 기업 성장도, 기존 고객과의 관계든 뭐든 말이다.”라고 밝혔다.	1	"니비슨은 ""고객 데이터 세트를 취해서 (영국의) 컴퍼니 하우스 데이터와 결합해 고객의 매력을 찾기 위해 알고리즘을 돌려서 업종, 기업의 성장, 기존 고객과의 연결을 통해 고객의 매력을 찾았다""고 말했다."	2	"Nivison은 ""고객 데이터셋을 가져와서 (영국의) Companies House 데이터와 결합하고 알고리즘을 전환하여 섹터, 기업의 성장, 기존 고객과의 연결 등 고객의 매력에 대해 알아보았다""고 말했다."	3
77	78	The tool has mapped 22.5 million entities and people in Britain, and can identify in three minutes a network of connections that a staff member would have taken three hours to map out manually, he said.	b	현재 이 시스템에는 영국의 2,250만 개의 기업과 사람이 매핑되어 있어, 상호 연관 관계를 파악하는 데 한 직원이 수작업으로 3시간 걸릴 일을 3분이면 해낸다.	1	이 도구는 영국 내 2,250만 개의 기업과 사람들을 지도화했으며, 3분 안에 직원 한 명이 수동으로 지도를 작성하는 데 3시간이 걸렸을 연결망을 확인할 수 있다고 그는 말했다.	3	그는 이 도구에 의해 영국 내 2,250만개의 기업과 사람들이 지도를 작성했으며, 직원이 수동으로 지도를 작성하는데 3시간이 걸렸을 연결망을 3분 안에 식별할 수 있다고 말했다.	2
78	79	Adorable pictures show new-born rhino nuzzling her mother and exploring new home	a	사진 속의 갓 태어난 코뿔소, 어미에게 코 비비며 새 보금자리를 돌아다니는 사랑스러운 모습 담겨	1	사랑스러운 사진들은 갓 태어난 코뿔소가 그녀의 어머니를 비비고 새로운 집을 탐험하는 것을 보여준다.	1	아기 코뿔소가 엄마에게 코웃음을 치며 새로운 집을 탐험하는 모습이 귀여운 사진에 담겨 있다.	1
79	80	Baby Stella was welcomed into the world at Cotswold Wildlife Park, Oxfordshire, earlier this month and is the first female born to parents Monty and Ruby.	a	새끼 코뿔소 스텔라가 이 달 초 옥스퍼드셔 주에 위치한 코츠월드 와일드라이프 파크에서 태어났다. 부모인 몬티와 루비의 첫 암컷 새끼다.	1	베이비 스텔라는 이달 초 옥스퍼드셔 코츠월드 야생동물공원에서 세계로 환영을 받았으며, 부모 몬티와 루비 사이에서 태어난 최초의 여성이다.	2	아기 스텔라는 이달 초 옥스퍼드셔의 코츠월드 야생동물공원에서 환영을 받았으며 부모인 몬티와 루비 사이에서 태어난 첫 여성이다.	2
80	81	The youngster, who is healthy and nursing well, can be seen wondering about her enclosure before resting alongside her mother on a bed of straw.	a	건강한 상태로 잘 자라고 있는 이 어린 코뿔소가 울타리 주변을 돌아다니다가 짚으로 만든 침대에서 어미와 함께 휴식을 취하는 모습을 볼 수 있다.	1	건강하고 간호도 잘 하는 이 젊은이는 어머니와 함께 짚밭 위에 쉬기 전에 그녀의 울타리에 대해 궁금해하는 모습을 볼 수 있다.	3	건강하게 잘 간호하고 있는 이 어린이는 엄마와 함께 짚을 깔고 쉬기 전에 그녀의 인클로저에 대해 궁금해하는 모습을 볼 수 있다.	2
81	82	Mother Ruby joined the wildlife park in 2009 alongside another female called Nancy in the hope that one would produce the park's first ever calf with Monty.	a	어미인 루비는 수컷인 몬티와 짝짓기하여 이 공원 최초의 코뿔소 새끼를 잉태하길 바라는 기대 속에서 낸시라는 다른 암컷 코뿔소와 함께 2009년 처음으로 와일드 파크에 입양됐다.	1	어머니 루비는 몬티와 함께 공원 최초의 송아지를 생산하기를 바라며 낸시라는 또 다른 여성과 함께 2009년에 야생 동물 공원에 합류했습니다.	3	마더 루비는 2009년 낸시라는 또 다른 암컷과 함께 야생동물 공원에 합류하여 몬티와 함께 공원 최초의 송아지를 생산하기를 희망했다.	2
82	83	Nancy then gave birth to a female named Astrid in 2013, with Stella being the third female calf born at the park in its 49-year history.	a	그 후 낸시는 2013년에 아스트리드라는 암컷 코뿔소를 낳았으며, 스텔라는 49년의 역사를 자랑하는 이 공원에서 태어난 세 번째 암컷 코뿔소 새끼이다.	1	낸시는 2013년 아스트리드라는 여성을 낳았고, 스텔라는 49년 역사상 이 공원에서 태어난 세 번째 여성 송아지가 되었다.	2	낸시는 2013년 아스트리드라는 암컷을 낳았고 스텔라는 49년 역사상 세 번째로 공원에서 태어난 암컷 송아지다.	1
83	84	Jamie Craig, curator of Cotswold Wildlife Park, said: 'We have had tremendous success with our current rhino herd.”	a	코츠월드 와일드라이프 파크의 제이미 크레이그 큐레이터는 “현재 우리 공원의 코뿔소 무리는 매우 성공적이다.”라고 말했다.	1	"코츠월드 야생동물 공원의 큐레이터인 제이미 크레이그는 말했다: '우리는 현재의 코뿔소 무리로 엄청난 성공을 거두었다."""	1	코츠월드 야생동물공원의 큐레이터 제이미 크레이그는 '우리는 현재 코뿔소 무리로 엄청난 성공을 거두었다'고 말했다.	1
84	85	“Stella is the sixth youngster from Nancy and Ruby and our bull, Monty, has proved to be an excellent dad.”	a	“스텔라는 낸시와 루비 사이에서 태어난 6번째 새끼로, 수컷 코뿔소인 몬티는 훌륭한 아빠임을 증명했다.”	1	“스텔라는 낸시와 루비의 여섯 번째 젊은이고, 우리 황소 몬티는 훌륭한 아빠로 판명되었어.”	2	"""스텔라는 낸시와 루비의 여섯 번째 아이로 우리 황소 몬티가 훌륭한 아빠라는 것이 증명되었습니다."""	1
85	86	“He is the perfect combination of a dominant bull and caring patriarch.”	a	“몬티는 수컷의 근엄성과 부성애가 완벽하게 조합된 코뿔소다.”	1	“그는 지배적인 황소와 배려하는 가부장제의 완벽한 조합입니다.”	3	"""그는 지배적인 황소와 보살피는 가부장제의 완벽한 조합입니다."""	2
86	87	“It is particularly satisfying that Ruby has produced a female calf — these are vital for the development of the breeding programme and Stella will eventually move to another collection to hopefully become a successful mother herself.”	a	“특히 루비가 암컷 코뿔소를 낳아서 매우 만족스럽다. 암컷 코뿔소는 번식 프로그램에 반드시 필요한 존재다. 스텔라가 성공적인 어미가 되길 바라며 후에는 결국 다른 무리로 보내질 것이다.”	1	"""루비가 암컷 송아지를 생산했다는 것은 특히 만족스러운 일이다. 이것들은 번식 프로그램의 개발에 필수적이며 스텔라는 결국 성공적인 엄마가 되기를 바라며 또 다른 수집품으로 옮겨갈 것이다."""	2	"""루비가 암컷 송아지를 생산했다는 것은 특히 만족스러운 일입니다. 이 송아지는 번식 프로그램 개발에 필수적이며, 스텔라 자신도 성공적인 어미가 되기 위해 결국 다른 수집품으로 옮길 것입니다."""	2
87	88	Ruby has had two boys before, Ian in 2015 and Alan in 2017.	a	루비는 과거 2015년에 이안을, 2017년에 앨런이라는 수컷 코뿔소 두 마리를 낳았었다.	1	루비는 2015년 이안, 2017년 앨런 등 두 아들을 둔 적이 있다.	2	루비는 2015년 이안과 2017년 앨런이라는 두 아들을 낳은 적이 있다.	1
88	89	Alan is still at the park whilst Ian is in Torino Zoo in Italy	a	앨런은 아직 공원에 있고 이안은 이탈리아의 토리노 동물원에 있다.	1	앨런은 이안이 이탈리아 토리노 동물원에 있는 동안 여전히 공원에 있다.	1	이안이 이탈리아 토리노 동물원에 있는 동안 앨런은 여전히 공원에 있다.	1
89	90	When Alan was just one-week old he weighed around eleven stone.	a	앨런이 생후 일주일 됐을 때 몸무게가 11스톤 정도였다.	1	앨런이 겨우 1주일이었을 때 그는 몸무게가 11석 정도 나갔다.	2	앨런이 태어난 지 1주일이 되었을 때 그의 몸무게는 11스톤 정도였다.	1
90	91	Births in captivity are considered extremely rare.	a	사육 동물의 출산은 극히 드문 것으로 여겨진다.	1	감금되어 있는 출생은 극히 드문 것으로 간주된다.	3	감금 상태에서 태어나는 것은 매우 드문 일로 여겨진다.	2
91	92	Females only reproduce every two-and-a-half to five years, so the window of opportunity for successful reproduction is limited.	a	암컷의 번식 주기가 2년 반에서 5년이기 때문에, 성공적으로 번식할 수 있는 기회가 제한적이다.	1	암컷은 2년 반에서 5년마다 번식하기 때문에 성공적인 번식을 위한 기회의 창은 제한되어 있습니다.	2	암컷은 2년 반에서 5년에 한 번씩만 번식하기 때문에 성공적인 번식을 할 수 있는 기회는 제한되어 있습니다.	1
92	93	According to the park, a typical gestation period lasts between sixteen to eighteen months, after which a single calf is born.	a	이 공원에 따르면, 보통 임신 기간은 16-18개월이며 그 뒤에 새끼 코뿔소 한 마리가 태어난다.	1	공원에 따르면, 전형적인 임신 기간은 16개월에서 18개월 사이에 지속되며, 그 후 한 마리의 송아지가 태어난다.	2	공원에 따르면, 일반적인 임신 기간은 16개월에서 18개월 사이이며, 그 이후에는 한 마리의 송아지가 태어난다.	1
93	94	It is considered the longest gestation periods of any land mammal, surpassed only by the twenty-two month gestation period of an Elephant.	a	이는 임신 기간이 22개월인 코끼리를 제외하면, 지상 포유류 중 가장 긴 임신 기간을 가진 것이다.	1	코끼리의 22개월 임신 기간에 의해서만 능가하는 모든 육지 포유류 중 가장 긴 임신 기간으로 간주됩니다.	3	코끼리의 임신 기간은 22개월에 불과한 육상 포유류 중 가장 긴 임신 기간으로 여겨진다.	2
94	95	A newborn Rhino calf will stand up within one hour of birth.	a	갓 태어난 새끼 코뿔소는 생후 한 시간 이내에 직립이 가능하다.	1	갓 태어난 코뿔소 송아지가 태어난 지 한 시간 안에 일어설 것이다.	1	새로 태어난 코뿔소 새끼는 태어난 지 1시간 이내에 일어설 것입니다.	1
95	96	Once born, the calf will immediately attempt to suckle, although he or she may be a little unsteady on their feet for the first few days.	a	코뿔소는 태어나는 즉시 젖 빨기를 시도하지만 처음 며칠 동안은 서있는 자세가 조금 불안정할 수 있다.	1	일단 태어나면, 송아지는 즉시 빨아들이려고 시도할 것이다. 비록 그나 그녀가 처음 며칠 동안 그들의 발에 약간 불안정할 수도 있다.	2	새끼는 태어나자마자 젖을 먹으려 할 것이다. 비록 새끼가 처음 며칠 동안은 발이 불안정할 수 있지만 말이다.	1
96	97	It will remain under the watchful eye of the mother, suckling from her for approximately one year.	a	새끼 코뿔소는 어미의 보호를 받으며 약 1년간 젖을 먹는다.	1	그것은 약 1년 동안 어머니로부터 빨아들이면서 어머니의 주의 깊은 눈 밑에 남아 있을 것이다.	3	어미의 눈 아래서 약 1년 동안 젖을 빨게 될 것이다.	2
97	98	Their bond is an intensely strong one and the calf will remain with its mother for at least two years, benefiting from her protection.	a	코뿔소 모자의 유대는 매우 강하며 어미와 2년 이상 함께 지내며 어미의 보호를 받는다.	1	그들의 유대는 매우 강한 것이고 송아지는 그녀의 보호로부터 이익을 얻으면서 적어도 2년 동안 어머니와 함께 있을 것이다.	2	그들의 유대감은 매우 강하며 송아지는 어미에게 최소한 2년 이상 남아 보호받을 것입니다.	1
98	99	Females guard their offspring aggressively and are intimidating adversaries if challenged.	a	암컷 코뿔소는 자신의 새끼를 필사적으로 보호하며, 위협을 받으면 적을 공격한다.	1	암컷은 공격적으로 자손을 지키고 도전하면 적을 위협하고 있다.	3	암컷은 공격적으로 새끼를 보호하고 도전하면 적들을 위협한다.	2
